pm1,pm25,pm10,subject,datetime
8,12,14,A3,2020-11-08T15:22:00Z
10,12,12,A3,2020-11-08T15:28:00Z
6,8,10,A3,2020-11-08T15:33:00Z
7,10,10,A3,2020-11-08T15:39:00Z
9,12,14,A3,2020-11-08T15:44:00Z
10,15,18,A3,2020-11-08T15:50:00Z
7,12,14,A3,2020-11-08T15:55:00Z
10,15,15,A3,2020-11-08T16:01:00Z
10,12,12,A3,2020-11-08T16:06:00Z
8,11,12,A3,2020-11-08T16:12:00Z
7,11,12,A3,2020-11-08T16:17:00Z
8,11,11,A3,2020-11-08T16:23:00Z
7,11,11,A3,2020-11-08T16:28:00Z
7,9,9,A3,2020-11-08T16:34:00Z
8,11,12,A3,2020-11-08T16:39:00Z
7,11,13,A3,2020-11-08T16:45:00Z
6,11,12,A3,2020-11-08T16:50:00Z
7,11,11,A3,2020-11-08T16:56:00Z
6,9,9,A3,2020-11-08T17:01:00Z
4,7,8,A3,2020-11-08T17:07:00Z
6,9,11,A3,2020-11-08T17:12:00Z
6,7,7,A3,2020-11-08T17:18:00Z
4,7,7,A3,2020-11-08T17:23:00Z
5,8,8,A3,2020-11-08T17:29:00Z
3,6,8,A3,2020-11-08T17:35:00Z
3,6,6,A3,2020-11-08T17:40:00Z
5,7,7,A3,2020-11-08T17:46:00Z
5,7,7,A3,2020-11-08T17:51:00Z
5,7,8,A3,2020-11-08T17:57:00Z
5,7,7,A3,2020-11-08T18:02:00Z
5,7,7,A3,2020-11-08T18:08:00Z
3,5,5,A3,2020-11-08T18:13:00Z
3,5,6,A3,2020-11-08T18:19:00Z
5,7,7,A3,2020-11-08T18:24:00Z
3,6,6,A3,2020-11-08T18:30:00Z
3,6,6,A3,2020-11-08T18:35:00Z
5,7,7,A3,2020-11-08T18:41:00Z
3,6,6,A3,2020-11-08T18:46:00Z
3,5,5,A3,2020-11-08T18:52:00Z
3,5,6,A3,2020-11-08T18:57:00Z
3,5,5,A3,2020-11-08T19:03:00Z
2,5,5,A3,2020-11-08T19:08:00Z
3,6,6,A3,2020-11-08T19:14:00Z
3,5,5,A3,2020-11-08T19:19:00Z
2,5,5,A3,2020-11-08T19:25:00Z
3,6,6,A3,2020-11-08T19:30:00Z
3,5,6,A3,2020-11-08T19:36:00Z
3,5,5,A3,2020-11-08T19:41:00Z
2,3,5,A3,2020-11-08T19:47:00Z
2,3,3,A3,2020-11-08T19:52:00Z
2,5,5,A3,2020-11-08T19:58:00Z
2,5,5,A3,2020-11-08T20:03:00Z
2,3,3,A3,2020-11-08T20:09:00Z
3,3,3,A3,2020-11-08T20:14:00Z
1,3,3,A3,2020-11-08T20:20:00Z
3,5,5,A3,2020-11-08T20:25:00Z
2,3,3,A3,2020-11-08T20:31:00Z
2,3,3,A3,2020-11-08T20:36:00Z
2,5,5,A3,2020-11-08T20:42:00Z
2,3,3,A3,2020-11-08T20:47:00Z
2,3,5,A3,2020-11-08T20:53:00Z
2,3,3,A3,2020-11-08T20:58:00Z
1,2,2,A3,2020-11-08T21:04:00Z
2,3,5,A3,2020-11-08T21:09:00Z
1,3,3,A3,2020-11-08T21:15:00Z
1,5,5,A3,2020-11-08T21:20:00Z
2,3,3,A3,2020-11-08T21:26:00Z
2,3,5,A3,2020-11-08T21:31:00Z
1,3,3,A3,2020-11-08T21:37:00Z
3,5,6,A3,2020-11-08T21:42:00Z
3,5,5,A3,2020-11-08T21:48:00Z
3,5,5,A3,2020-11-08T21:53:00Z
2,3,3,A3,2020-11-08T21:59:00Z
3,6,6,A3,2020-11-08T22:04:00Z
3,5,5,A3,2020-11-08T22:10:00Z
3,5,6,A3,2020-11-08T22:15:00Z
2,5,6,A3,2020-11-08T22:21:00Z
3,5,5,A3,2020-11-08T22:26:00Z
2,3,3,A3,2020-11-08T22:32:00Z
2,3,5,A3,2020-11-08T22:37:00Z
2,3,3,A3,2020-11-08T22:43:00Z
5,5,5,A3,2020-11-08T22:48:00Z
3,5,5,A3,2020-11-08T22:54:00Z
3,7,7,A3,2020-11-08T22:59:00Z
3,5,5,A3,2020-11-08T23:05:00Z
3,5,6,A3,2020-11-08T23:10:00Z
3,6,6,A3,2020-11-08T23:16:00Z
3,6,6,A3,2020-11-08T23:21:00Z
7,11,14,A3,2020-11-08T23:27:00Z
6,8,10,A3,2020-11-08T23:32:00Z
5,7,9,A3,2020-11-08T23:38:00Z
35,59,70,A3,2020-11-08T23:43:00Z
6,9,9,A3,2020-11-08T23:49:00Z
6,9,10,A3,2020-11-08T23:54:00Z
4,6,8,A3,2020-11-09T00:00:00Z
6,9,12,A3,2020-11-09T00:06:00Z
5,7,7,A3,2020-11-09T00:11:00Z
6,9,9,A3,2020-11-09T00:17:00Z
5,7,9,A3,2020-11-09T00:22:00Z
5,9,10,A3,2020-11-09T00:28:00Z
5,7,7,A3,2020-11-09T00:33:00Z
6,7,7,A3,2020-11-09T00:39:00Z
6,11,12,A3,2020-11-09T00:44:00Z
5,9,10,A3,2020-11-09T00:50:00Z
5,7,8,A3,2020-11-09T00:55:00Z
6,8,10,A3,2020-11-09T01:01:00Z
5,8,8,A3,2020-11-09T01:06:00Z
6,8,8,A3,2020-11-09T01:12:00Z
6,10,10,A3,2020-11-09T01:17:00Z
6,8,10,A3,2020-11-09T01:23:00Z
5,8,10,A3,2020-11-09T01:29:00Z
6,8,8,A3,2020-11-09T01:34:00Z
6,11,13,A3,2020-11-09T01:40:00Z
6,7,8,A3,2020-11-09T01:45:00Z
7,11,11,A3,2020-11-09T01:51:00Z
7,11,12,A3,2020-11-09T01:56:00Z
6,8,9,A3,2020-11-09T02:02:00Z
6,7,7,A3,2020-11-09T02:07:00Z
7,8,9,A3,2020-11-09T02:13:00Z
7,9,11,A3,2020-11-09T02:18:00Z
6,9,9,A3,2020-11-09T02:24:00Z
6,8,9,A3,2020-11-09T02:29:00Z
6,8,11,A3,2020-11-09T02:35:00Z
7,10,10,A3,2020-11-09T02:40:00Z
7,9,9,A3,2020-11-09T02:46:00Z
7,10,10,A3,2020-11-09T02:52:00Z
9,12,13,A3,2020-11-09T02:57:00Z
9,13,13,A3,2020-11-09T03:03:00Z
9,13,14,A3,2020-11-09T03:08:00Z
9,13,13,A3,2020-11-09T03:14:00Z
10,14,14,A3,2020-11-09T03:19:00Z
8,13,14,A3,2020-11-09T03:25:00Z
9,12,12,A3,2020-11-09T03:30:00Z
18,24,25,A3,2020-11-09T03:36:00Z
15,21,21,A3,2020-11-09T03:41:00Z
15,20,20,A3,2020-11-09T03:47:00Z
12,16,18,A3,2020-11-09T03:52:00Z
15,20,20,A3,2020-11-09T03:58:00Z
11,18,18,A3,2020-11-09T04:01:00Z
10,14,14,A3,2020-11-09T04:06:00Z
11,15,17,A3,2020-11-09T04:12:00Z
14,18,19,A3,2020-11-09T04:17:00Z
15,23,25,A3,2020-11-09T04:23:00Z
14,19,19,A3,2020-11-09T04:28:00Z
14,19,21,A3,2020-11-09T04:34:00Z
13,17,18,A3,2020-11-09T04:39:00Z
14,19,19,A3,2020-11-09T04:45:00Z
15,19,19,A3,2020-11-09T04:50:00Z
12,16,18,A3,2020-11-09T04:56:00Z
12,15,19,A3,2020-11-09T05:01:00Z
14,19,19,A3,2020-11-09T05:07:00Z
14,16,17,A3,2020-11-09T05:12:00Z
21,26,27,A3,2020-11-09T05:18:00Z
17,24,26,A3,2020-11-09T05:23:00Z
7,9,9,A3,2020-11-09T05:29:00Z
14,18,19,A3,2020-11-09T05:34:00Z
13,17,18,A3,2020-11-09T05:40:00Z
13,16,16,A3,2020-11-09T05:45:00Z
12,19,20,A3,2020-11-09T05:51:00Z
15,20,20,A3,2020-11-09T05:56:00Z
86,135,157,A3,2020-11-09T06:02:00Z
175,338,411,A3,2020-11-09T06:07:00Z
201,416,543,A3,2020-11-09T06:13:00Z
181,403,536,A3,2020-11-09T06:19:00Z
172,377,487,A3,2020-11-09T06:24:00Z
146,309,377,A3,2020-11-09T06:30:00Z
138,279,356,A3,2020-11-09T06:35:00Z
113,213,269,A3,2020-11-09T06:41:00Z
79,147,182,A3,2020-11-09T06:46:00Z
70,126,155,A3,2020-11-09T06:52:00Z
24,30,33,A3,2020-11-09T06:57:00Z
18,23,24,A3,2020-11-09T07:03:00Z
15,19,20,A3,2020-11-09T07:08:00Z
15,23,23,A3,2020-11-09T07:14:00Z
17,21,21,A3,2020-11-09T07:19:00Z
15,20,21,A3,2020-11-09T07:25:00Z
17,22,24,A3,2020-11-09T07:30:00Z
15,20,22,A3,2020-11-09T07:36:00Z
16,20,21,A3,2020-11-09T07:42:00Z
13,18,18,A3,2020-11-09T07:47:00Z
13,18,20,A3,2020-11-09T07:53:00Z
16,22,22,A3,2020-11-09T07:58:00Z
13,18,18,A3,2020-11-09T08:04:00Z
17,25,27,A3,2020-11-09T08:09:00Z
13,20,20,A3,2020-11-09T08:15:00Z
13,18,18,A3,2020-11-09T08:20:00Z
15,18,18,A3,2020-11-09T08:26:00Z
15,20,21,A3,2020-11-09T08:31:00Z
15,18,18,A3,2020-11-09T08:37:00Z
13,20,21,A3,2020-11-09T08:42:00Z
14,18,18,A3,2020-11-09T08:48:00Z
15,22,23,A3,2020-11-09T08:53:00Z
16,23,23,A3,2020-11-09T08:59:00Z
15,20,20,A3,2020-11-09T09:05:00Z
15,19,20,A3,2020-11-09T09:10:00Z
19,22,23,A3,2020-11-09T09:16:00Z
18,23,24,A3,2020-11-09T09:21:00Z
17,21,21,A3,2020-11-09T09:27:00Z
16,22,22,A3,2020-11-09T09:32:00Z
15,21,21,A3,2020-11-09T09:38:00Z
15,21,22,A3,2020-11-09T09:43:00Z
15,21,21,A3,2020-11-09T09:49:00Z
13,17,17,A3,2020-11-09T09:54:00Z
15,20,22,A3,2020-11-09T10:00:00Z
30,35,38,A3,2020-11-09T10:05:00Z
14,20,20,A3,2020-11-09T10:11:00Z
13,18,20,A3,2020-11-09T10:16:00Z
12,18,19,A3,2020-11-09T10:22:00Z
12,16,16,A3,2020-11-09T10:27:00Z
12,16,18,A3,2020-11-09T10:33:00Z
14,19,20,A3,2020-11-09T10:39:00Z
10,15,15,A3,2020-11-09T10:44:00Z
11,15,16,A3,2020-11-09T10:50:00Z
11,16,18,A3,2020-11-09T10:55:00Z
12,16,18,A3,2020-11-09T11:01:00Z
12,16,18,A3,2020-11-09T11:06:00Z
11,15,16,A3,2020-11-09T11:12:00Z
11,15,15,A3,2020-11-09T11:17:00Z
12,16,18,A3,2020-11-09T11:23:00Z
14,20,21,A3,2020-11-09T11:28:00Z
15,18,19,A3,2020-11-09T11:34:00Z
14,18,18,A3,2020-11-09T11:39:00Z
12,16,16,A3,2020-11-09T11:45:00Z
12,16,16,A3,2020-11-09T11:50:00Z
14,16,19,A3,2020-11-09T11:56:00Z
12,16,16,A3,2020-11-09T12:02:00Z
12,16,17,A3,2020-11-09T12:07:00Z
12,15,15,A3,2020-11-09T12:13:00Z
12,17,19,A3,2020-11-09T12:18:00Z
12,16,19,A3,2020-11-09T12:24:00Z
14,17,17,A3,2020-11-09T12:29:00Z
11,15,16,A3,2020-11-09T12:35:00Z
12,16,17,A3,2020-11-09T12:40:00Z
12,15,17,A3,2020-11-09T12:46:00Z
11,15,15,A3,2020-11-09T12:51:00Z
12,17,17,A3,2020-11-09T12:57:00Z
14,17,17,A3,2020-11-09T13:02:00Z
12,16,16,A3,2020-11-09T13:08:00Z
12,17,17,A3,2020-11-09T13:13:00Z
14,17,19,A3,2020-11-09T13:19:00Z
12,16,16,A3,2020-11-09T13:25:00Z
14,17,17,A3,2020-11-09T13:30:00Z
14,20,21,A3,2020-11-09T13:36:00Z
12,16,16,A3,2020-11-09T13:41:00Z
14,17,19,A3,2020-11-09T13:47:00Z
14,20,21,A3,2020-11-09T13:52:00Z
12,16,16,A3,2020-11-09T13:58:00Z
14,19,20,A3,2020-11-09T14:03:00Z
14,21,21,A3,2020-11-09T14:09:00Z
14,17,18,A3,2020-11-09T14:14:00Z
13,17,19,A3,2020-11-09T14:20:00Z
14,18,20,A3,2020-11-09T14:25:00Z
11,14,15,A3,2020-11-09T14:31:00Z
14,19,19,A3,2020-11-09T14:36:00Z
14,19,19,A3,2020-11-09T14:42:00Z
15,21,23,A3,2020-11-09T14:48:00Z
14,19,19,A3,2020-11-09T14:53:00Z
14,16,16,A3,2020-11-09T14:59:00Z
14,19,20,A3,2020-11-09T15:04:00Z
15,19,21,A3,2020-11-09T15:10:00Z
14,20,22,A3,2020-11-09T15:15:00Z
15,22,25,A3,2020-11-09T15:21:00Z
15,21,22,A3,2020-11-09T15:26:00Z
17,23,23,A3,2020-11-09T15:33:00Z
15,18,18,A3,2020-11-09T15:38:00Z
15,21,22,A3,2020-11-09T15:44:00Z
14,18,18,A3,2020-11-09T15:49:00Z
13,18,18,A3,2020-11-09T15:55:00Z
15,20,23,A3,2020-11-09T16:00:00Z
12,15,18,A3,2020-11-09T16:06:00Z
12,20,21,A3,2020-11-09T16:11:00Z
14,19,19,A3,2020-11-09T16:17:00Z
15,20,21,A3,2020-11-09T16:22:00Z
12,17,19,A3,2020-11-09T16:28:00Z
14,20,20,A3,2020-11-09T16:33:00Z
12,16,17,A3,2020-11-09T16:39:00Z
12,19,19,A3,2020-11-09T16:45:00Z
12,17,20,A3,2020-11-09T16:50:00Z
14,16,17,A3,2020-11-09T16:56:00Z
12,16,16,A3,2020-11-09T17:01:00Z
13,17,17,A3,2020-11-09T17:07:00Z
17,21,22,A3,2020-11-09T17:12:00Z
15,20,20,A3,2020-11-09T17:18:00Z
15,21,21,A3,2020-11-09T17:23:00Z
15,20,22,A3,2020-11-09T17:29:00Z
15,18,21,A3,2020-11-09T17:34:00Z
15,20,20,A3,2020-11-09T17:40:00Z
13,18,20,A3,2020-11-09T17:45:00Z
15,20,21,A3,2020-11-09T17:51:00Z
15,20,20,A3,2020-11-09T17:56:00Z
12,17,18,A3,2020-11-09T18:02:00Z
16,22,22,A3,2020-11-09T18:07:00Z
15,20,20,A3,2020-11-09T18:13:00Z
15,21,21,A3,2020-11-09T18:18:00Z
14,20,22,A3,2020-11-09T18:24:00Z
15,20,21,A3,2020-11-09T18:29:00Z
16,22,22,A3,2020-11-09T18:35:00Z
16,21,21,A3,2020-11-09T18:40:00Z
15,20,21,A3,2020-11-09T18:46:00Z
14,19,19,A3,2020-11-09T18:51:00Z
15,20,20,A3,2020-11-09T18:57:00Z
14,19,19,A3,2020-11-09T19:02:00Z
15,20,20,A3,2020-11-09T19:08:00Z
15,17,21,A3,2020-11-09T19:13:00Z
15,20,21,A3,2020-11-09T19:19:00Z
14,20,20,A3,2020-11-09T19:24:00Z
14,20,20,A3,2020-11-09T19:30:00Z
15,19,21,A3,2020-11-09T19:35:00Z
15,19,21,A3,2020-11-09T19:41:00Z
14,19,19,A3,2020-11-09T19:46:00Z
15,19,20,A3,2020-11-09T19:52:00Z
15,20,20,A3,2020-11-09T19:57:00Z
12,17,17,A3,2020-11-09T20:03:00Z
15,20,20,A3,2020-11-09T20:08:00Z
15,17,20,A3,2020-11-09T20:14:00Z
14,19,20,A3,2020-11-09T20:19:00Z
16,23,24,A3,2020-11-09T20:25:00Z
15,20,20,A3,2020-11-09T20:30:00Z
14,20,20,A3,2020-11-09T20:36:00Z
15,20,21,A3,2020-11-09T20:41:00Z
14,17,17,A3,2020-11-09T20:47:00Z
16,20,21,A3,2020-11-09T20:52:00Z
14,19,20,A3,2020-11-09T20:58:00Z
15,19,20,A3,2020-11-09T21:03:00Z
15,20,20,A3,2020-11-09T21:09:00Z
15,20,20,A3,2020-11-09T21:14:00Z
14,20,21,A3,2020-11-09T21:20:00Z
15,18,18,A3,2020-11-09T21:25:00Z
14,19,19,A3,2020-11-09T21:31:00Z
16,23,24,A3,2020-11-09T21:36:00Z
15,19,20,A3,2020-11-09T21:42:00Z
15,20,20,A3,2020-11-09T21:47:00Z
15,21,21,A3,2020-11-09T21:53:00Z
15,20,23,A3,2020-11-09T21:58:00Z
16,20,23,A3,2020-11-09T22:04:00Z
16,20,23,A3,2020-11-09T22:09:00Z
16,20,20,A3,2020-11-09T22:15:00Z
16,20,23,A3,2020-11-09T22:20:00Z
15,20,20,A3,2020-11-09T22:26:00Z
15,20,21,A3,2020-11-09T22:31:00Z
16,20,20,A3,2020-11-09T22:37:00Z
15,20,20,A3,2020-11-09T22:42:00Z
16,21,21,A3,2020-11-09T22:48:00Z
16,21,23,A3,2020-11-09T22:53:00Z
16,23,24,A3,2020-11-09T22:59:00Z
16,23,23,A3,2020-11-09T23:04:00Z
16,23,23,A3,2020-11-09T23:10:00Z
18,24,25,A3,2020-11-09T23:15:00Z
18,23,24,A3,2020-11-09T23:21:00Z
18,24,25,A3,2020-11-09T23:26:00Z
18,24,27,A3,2020-11-09T23:32:00Z
20,25,27,A3,2020-11-09T23:37:00Z
33,46,50,A3,2020-11-09T23:43:00Z
20,28,31,A3,2020-11-09T23:48:00Z
26,32,33,A3,2020-11-09T23:54:00Z
16,21,22,A3,2020-11-10T00:00:00Z
17,22,24,A3,2020-11-10T00:05:00Z
17,25,25,A3,2020-11-10T00:11:00Z
17,21,21,A3,2020-11-10T00:16:00Z
19,22,22,A3,2020-11-10T00:22:00Z
16,24,24,A3,2020-11-10T00:27:00Z
14,18,22,A3,2020-11-10T00:33:00Z
15,20,23,A3,2020-11-10T00:38:00Z
18,24,27,A3,2020-11-10T00:44:00Z
15,20,21,A3,2020-11-10T00:49:00Z
16,23,24,A3,2020-11-10T00:55:00Z
16,21,24,A3,2020-11-10T01:00:00Z
16,23,24,A3,2020-11-10T01:06:00Z
16,20,21,A3,2020-11-10T01:11:00Z
16,21,22,A3,2020-11-10T01:17:00Z
15,20,20,A3,2020-11-10T01:23:00Z
14,19,20,A3,2020-11-10T01:28:00Z
16,24,26,A3,2020-11-10T01:34:00Z
16,22,24,A3,2020-11-10T01:39:00Z
12,19,21,A3,2020-11-10T01:45:00Z
13,20,21,A3,2020-11-10T01:50:00Z
13,18,20,A3,2020-11-10T01:56:00Z
15,20,20,A3,2020-11-10T02:01:00Z
13,19,21,A3,2020-11-10T02:07:00Z
12,17,18,A3,2020-11-10T02:12:00Z
13,17,18,A3,2020-11-10T02:18:00Z
11,14,14,A3,2020-11-10T02:23:00Z
13,17,18,A3,2020-11-10T02:29:00Z
12,14,14,A3,2020-11-10T02:34:00Z
10,15,15,A3,2020-11-10T02:40:00Z
13,16,16,A3,2020-11-10T02:46:00Z
14,20,21,A3,2020-11-10T02:51:00Z
12,16,16,A3,2020-11-10T02:57:00Z
12,16,18,A3,2020-11-10T03:02:00Z
10,13,15,A3,2020-11-10T03:08:00Z
13,16,16,A3,2020-11-10T03:13:00Z
10,14,15,A3,2020-11-10T03:19:00Z
12,15,16,A3,2020-11-10T03:24:00Z
12,16,19,A3,2020-11-10T03:30:00Z
10,15,16,A3,2020-11-10T03:35:00Z
13,20,20,A3,2020-11-10T03:41:00Z
12,17,21,A3,2020-11-10T03:46:00Z
15,19,20,A3,2020-11-10T03:52:00Z
12,17,19,A3,2020-11-10T03:57:00Z
14,18,19,A3,2020-11-10T04:03:00Z
15,20,21,A3,2020-11-10T04:08:00Z
14,19,19,A3,2020-11-10T04:14:00Z
14,19,20,A3,2020-11-10T04:20:00Z
12,15,18,A3,2020-11-10T04:25:00Z
12,19,19,A3,2020-11-10T04:31:00Z
12,18,18,A3,2020-11-10T04:36:00Z
14,18,18,A3,2020-11-10T04:42:00Z
11,16,18,A3,2020-11-10T04:47:00Z
13,19,20,A3,2020-11-10T04:53:00Z
13,16,16,A3,2020-11-10T04:58:00Z
13,18,19,A3,2020-11-10T05:04:00Z
13,15,16,A3,2020-11-10T05:09:00Z
13,18,18,A3,2020-11-10T05:15:00Z
11,16,18,A3,2020-11-10T05:20:00Z
10,14,15,A3,2020-11-10T05:26:00Z
12,15,16,A3,2020-11-10T05:31:00Z
11,14,14,A3,2020-11-10T05:37:00Z
11,12,14,A3,2020-11-10T05:43:00Z
10,15,15,A3,2020-11-10T05:48:00Z
10,15,16,A3,2020-11-10T05:54:00Z
10,14,14,A3,2020-11-10T05:59:00Z
10,15,15,A3,2020-11-10T06:05:00Z
10,14,14,A3,2020-11-10T06:10:00Z
10,14,14,A3,2020-11-10T06:16:00Z
10,12,12,A3,2020-11-10T06:21:00Z
10,14,15,A3,2020-11-10T06:27:00Z
11,14,14,A3,2020-11-10T06:32:00Z
11,15,15,A3,2020-11-10T06:38:00Z
10,14,14,A3,2020-11-10T06:43:00Z
10,14,14,A3,2020-11-10T06:49:00Z
11,15,16,A3,2020-11-10T06:54:00Z
11,16,16,A3,2020-11-10T07:00:00Z
11,16,18,A3,2020-11-10T07:06:00Z
15,21,21,A3,2020-11-10T07:11:00Z
10,14,17,A3,2020-11-10T07:17:00Z
13,15,15,A3,2020-11-10T07:22:00Z
9,13,14,A3,2020-11-10T07:28:00Z
10,14,14,A3,2020-11-10T07:33:00Z
11,14,14,A3,2020-11-10T07:39:00Z
11,15,15,A3,2020-11-10T07:44:00Z
10,12,14,A3,2020-11-10T07:50:00Z
10,14,14,A3,2020-11-10T07:55:00Z
8,12,14,A3,2020-11-10T08:01:00Z
10,12,12,A3,2020-11-10T08:06:00Z
10,12,12,A3,2020-11-10T08:12:00Z
10,12,12,A3,2020-11-10T08:17:00Z
8,11,12,A3,2020-11-10T08:23:00Z
8,11,12,A3,2020-11-10T08:29:00Z
10,12,12,A3,2020-11-10T08:34:00Z
11,13,13,A3,2020-11-10T08:40:00Z
8,12,12,A3,2020-11-10T08:45:00Z
8,11,12,A3,2020-11-10T08:51:00Z
11,13,13,A3,2020-11-10T08:56:00Z
8,11,11,A3,2020-11-10T09:02:00Z
8,12,12,A3,2020-11-10T09:07:00Z
10,12,12,A3,2020-11-10T09:13:00Z
6,9,9,A3,2020-11-10T09:18:00Z
8,12,12,A3,2020-11-10T09:24:00Z
8,9,9,A3,2020-11-10T09:29:00Z
8,11,12,A3,2020-11-10T09:35:00Z
8,11,12,A3,2020-11-10T09:40:00Z
6,8,8,A3,2020-11-10T09:46:00Z
8,11,11,A3,2020-11-10T09:51:00Z
9,13,13,A3,2020-11-10T09:57:00Z
8,11,12,A3,2020-11-10T10:03:00Z
7,9,9,A3,2020-11-10T10:08:00Z
9,13,13,A3,2020-11-10T10:14:00Z
8,9,9,A3,2020-11-10T10:19:00Z
8,12,12,A3,2020-11-10T10:25:00Z
7,9,9,A3,2020-11-10T10:30:00Z
6,9,9,A3,2020-11-10T10:36:00Z
6,8,8,A3,2020-11-10T10:41:00Z
7,10,12,A3,2020-11-10T10:47:00Z
6,9,9,A3,2020-11-10T10:52:00Z
6,8,9,A3,2020-11-10T10:58:00Z
6,7,7,A3,2020-11-10T11:03:00Z
6,8,8,A3,2020-11-10T11:09:00Z
4,8,8,A3,2020-11-10T11:14:00Z
6,7,7,A3,2020-11-10T11:20:00Z
6,7,8,A3,2020-11-10T11:26:00Z
5,8,8,A3,2020-11-10T11:31:00Z
4,8,9,A3,2020-11-10T11:37:00Z
5,8,8,A3,2020-11-10T11:42:00Z
5,8,9,A3,2020-11-10T11:48:00Z
5,8,8,A3,2020-11-10T11:53:00Z
5,8,9,A3,2020-11-10T11:59:00Z
7,10,11,A3,2020-11-10T12:04:00Z
7,12,14,A3,2020-11-10T12:10:00Z
5,11,11,A3,2020-11-10T12:12:00Z
8,12,12,A3,2020-11-10T12:18:00Z
8,10,10,A3,2020-11-10T12:23:00Z
9,13,13,A3,2020-11-10T12:29:00Z
9,12,12,A3,2020-11-10T12:34:00Z
10,13,14,A3,2020-11-10T12:40:00Z
9,13,13,A3,2020-11-10T12:45:00Z
10,13,14,A3,2020-11-10T12:51:00Z
10,13,13,A3,2020-11-10T12:56:00Z
9,10,10,A3,2020-11-10T13:02:00Z
10,14,17,A3,2020-11-10T13:07:00Z
7,10,10,A3,2020-11-10T13:13:00Z
9,11,11,A3,2020-11-10T13:19:00Z
9,13,13,A3,2020-11-10T13:24:00Z
9,14,14,A3,2020-11-10T13:30:00Z
10,14,14,A3,2020-11-10T13:35:00Z
7,11,11,A3,2020-11-10T13:41:00Z
9,13,14,A3,2020-11-10T13:46:00Z
10,14,14,A3,2020-11-10T13:52:00Z
9,13,14,A3,2020-11-10T13:57:00Z
9,14,14,A3,2020-11-10T14:03:00Z
7,11,13,A3,2020-11-10T14:08:00Z
7,11,11,A3,2020-11-10T14:14:00Z
10,14,15,A3,2020-11-10T14:19:00Z
9,14,14,A3,2020-11-10T14:25:00Z
11,14,15,A3,2020-11-10T14:30:00Z
10,14,15,A3,2020-11-10T14:36:00Z
10,14,14,A3,2020-11-10T14:41:00Z
9,12,12,A3,2020-11-10T14:47:00Z
9,14,14,A3,2020-11-10T14:52:00Z
9,14,14,A3,2020-11-10T14:58:00Z
9,11,11,A3,2020-11-10T15:03:00Z
9,14,14,A3,2020-11-10T15:09:00Z
10,14,15,A3,2020-11-10T15:14:00Z
7,11,12,A3,2020-11-10T15:20:00Z
9,13,14,A3,2020-11-10T15:25:00Z
9,11,12,A3,2020-11-10T15:31:00Z
9,10,11,A3,2020-11-10T15:36:00Z
6,10,10,A3,2020-11-10T15:42:00Z
8,12,13,A3,2020-11-10T15:47:00Z
7,10,12,A3,2020-11-10T15:53:00Z
6,10,11,A3,2020-11-10T15:58:00Z
8,11,11,A3,2020-11-10T16:04:00Z
8,11,12,A3,2020-11-10T16:09:00Z
